P_ID,STIMULI,POOL,DEPTH,LOC,ORDER,FIRST,FIRST_IT,ITEM,SAME
r057,1,rep,3,R,f,X,I15,I17,1
r058,2,rep,2,R,f,X,I15,I17,1
r061,3,rep,3,R,f,X,I15,I17,1
r063,4,rep,2,R,f,A,I15,I17,1
r067,2,rep,2,R,f,X,I15,I17,1
r074,1,rep,3,R,f,A,I15,I17,0
r077,4,rep,2,R,f,B,I15,I17,1
r078,4,rep,2,R,f,A,I15,I17,1
r079,1,rep,3,R,f,A,I15,I17,0
r081,1,rep,3,R,f,X,I15,I17,0
p002,4,prolific,2,R,f,B,I15,I18,1
p005,2,prolific,3,R,f,X,I15,I18,1
p007,4,prolific,3,R,f,X,I15,I18,1
p008,4,prolific,2,R,f,B,I15,I18,1
p015,4,prolific,3,R,f,B,I15,I18,1
p019,4,prolific,3,R,f,B,I15,I18,1
p020,3,prolific,2,R,f,A,I15,I18,1
p023,2,prolific,3,R,f,B,I15,I18,1
p024,3,prolific,2,R,f,X,I15,I18,1
p027,2,prolific,3,R,f,X,I15,I18,1
p031,2,prolific,3,R,f,A,I15,I18,1
p035,4,prolific,2,R,f,X,I15,I18,0
p039,3,prolific,3,R,f,A,I15,I18,1
p041,2,prolific,2,R,f,X,I15,I18,0
p045,3,prolific,2,R,f,A,I15,I18,1
p047,2,prolific,3,R,f,X,I15,I18,1
p053,3,prolific,2,R,f,A,I15,I18,1
p055,3,prolific,3,R,f,A,I15,I18,1
p060,1,prolific,3,R,f,A,I15,I18,0
p061,4,prolific,2,R,f,A,I15,I18,1
p062,4,prolific,2,R,f,X,I15,I18,1
p065,1,prolific,3,R,f,A,I15,I18,0
p069,3,prolific,2,R,f,X,I15,I18,1
p072,2,prolific,3,R,f,X,I15,I18,1
p077,2,prolific,3,R,f,X,I15,I18,1
p079,1,prolific,2,R,f,A,I15,I18,0
p080,2,prolific,3,R,f,B,I15,I18,1
p087,4,prolific,3,R,f,B,I15,I18,1
p089,4,prolific,2,R,f,X,I15,I18,1
p093,4,prolific,3,R,f,X,I15,I18,1
p095,4,prolific,2,R,f,X,I15,I18,1
p103,4,prolific,3,R,f,A,I15,I18,0
p105,3,prolific,2,R,f,X,I15,I18,1
p110,2,prolific,3,R,f,A,I15,I18,1
p112,4,prolific,2,R,f,A,I15,I18,1
p114,3,prolific,3,R,f,B,I15,I18,1
p116,3,prolific,2,R,f,A,I15,I18,0
p119,3,prolific,3,R,f,B,I15,I18,1
p122,2,prolific,2,R,f,X,I15,I18,1
p123,3,prolific,3,R,f,A,I15,I18,1
p125,2,prolific,2,R,f,X,I15,I18,0
p128,3,prolific,3,R,f,A,I15,I18,1
p129,2,prolific,2,R,f,X,I15,I18,1
p135,2,prolific,3,R,f,X,I15,I18,0
p136,1,prolific,2,R,f,X,I15,I18,1
p141,2,prolific,2,R,f,X,I15,I18,0
p144,1,prolific,3,R,f,A,I15,I18,1
p145,3,prolific,2,R,f,X,I15,I18,1
p149,3,prolific,3,R,f,A,I15,I18,1
p150,4,prolific,2,R,f,X,I15,I18,1
p154,2,prolific,3,R,f,X,I15,I18,1
p156,1,prolific,2,R,f,A,I15,I18,0
r007,1,rep,3,R,f,A,I15,I18,1
r014,1,rep,3,R,f,A,I15,I18,0
r015,4,rep,2,R,f,A,I15,I18,0
r019,1,rep,3,R,f,A,I15,I18,1
r022,4,rep,2,R,f,B,I15,I18,1
r025,1,rep,3,R,f,B,I15,I18,1
r032,2,rep,2,R,f,X,I15,I18,1
r035,1,rep,3,R,f,A,I15,I18,0
r037,4,rep,2,R,f,X,I15,I18,1
r039,1,rep,3,R,f,A,I15,I18,1
r042,4,rep,2,R,f,B,I15,I18,1
r046,2,rep,2,R,f,X,I15,I18,1
r048,1,rep,3,R,f,A,I15,I18,0
r049,4,rep,2,R,f,X,I15,I18,0
r053,4,rep,3,R,f,X,I15,I18,1
r054,4,rep,2,R,f,A,I15,I18,1
r057,1,rep,3,R,f,X,I15,I18,1
r058,2,rep,2,R,f,X,I15,I18,1
r061,3,rep,3,R,f,X,I15,I18,1
r063,4,rep,2,R,f,A,I15,I18,1
r067,2,rep,2,R,f,X,I15,I18,1
r074,1,rep,3,R,f,A,I15,I18,0
r077,4,rep,2,R,f,B,I15,I18,1
r078,4,rep,2,R,f,A,I15,I18,0
r079,1,rep,3,R,f,A,I15,I18,0
r081,1,rep,3,R,f,X,I15,I18,0
p002,4,prolific,2,R,f,B,I15,I19,1
p005,2,prolific,3,R,f,X,I15,I19,1
p007,4,prolific,3,R,f,X,I15,I19,1
p008,4,prolific,2,R,f,B,I15,I19,1
p015,4,prolific,3,R,f,B,I15,I19,1
p019,4,prolific,3,R,f,B,I15,I19,1
p020,3,prolific,2,R,f,A,I15,I19,1
p023,2,prolific,3,R,f,B,I15,I19,1
p024,3,prolific,2,R,f,X,I15,I19,1
p027,2,prolific,3,R,f,X,I15,I19,1
p031,2,prolific,3,R,f,A,I15,I19,0
p035,4,prolific,2,R,f,X,I15,I19,0
p039,3,prolific,3,R,f,A,I15,I19,1
p041,2,prolific,2,R,f,X,I15,I19,0
p045,3,prolific,2,R,f,A,I15,I19,1
p047,2,prolific,3,R,f,X,I15,I19,0
p053,3,prolific,2,R,f,A,I15,I19,1
p055,3,prolific,3,R,f,A,I15,I19,1
p060,1,prolific,3,R,f,A,I15,I19,0
p061,4,prolific,2,R,f,A,I15,I19,1
p062,4,prolific,2,R,f,X,I15,I19,1
p065,1,prolific,3,R,f,A,I15,I19,0
p069,3,prolific,2,R,f,X,I15,I19,1
p072,2,prolific,3,R,f,X,I15,I19,1
p077,2,prolific,3,R,f,X,I15,I19,1
p079,1,prolific,2,R,f,A,I15,I19,0
p080,2,prolific,3,R,f,B,I15,I19,1
p087,4,prolific,3,R,f,B,I15,I19,1
p089,4,prolific,2,R,f,X,I15,I19,1
p093,4,prolific,3,R,f,X,I15,I19,1
p095,4,prolific,2,R,f,X,I15,I19,1
p103,4,prolific,3,R,f,A,I15,I19,0
p105,3,prolific,2,R,f,X,I15,I19,1
p110,2,prolific,3,R,f,A,I15,I19,0
p112,4,prolific,2,R,f,A,I15,I19,1
p114,3,prolific,3,R,f,B,I15,I19,1
p116,3,prolific,2,R,f,A,I15,I19,0
p119,3,prolific,3,R,f,B,I15,I19,1
p122,2,prolific,2,R,f,X,I15,I19,1
p123,3,prolific,3,R,f,A,I15,I19,1
p125,2,prolific,2,R,f,X,I15,I19,0
p128,3,prolific,3,R,f,A,I15,I19,1
p129,2,prolific,2,R,f,X,I15,I19,1
p135,2,prolific,3,R,f,X,I15,I19,0
p136,1,prolific,2,R,f,X,I15,I19,1
p141,2,prolific,2,R,f,X,I15,I19,0
p144,1,prolific,3,R,f,A,I15,I19,0
p145,3,prolific,2,R,f,X,I15,I19,1
p149,3,prolific,3,R,f,A,I15,I19,1
p150,4,prolific,2,R,f,X,I15,I19,1
p154,2,prolific,3,R,f,X,I15,I19,1
p156,1,prolific,2,R,f,A,I15,I19,0
r007,1,rep,3,R,f,A,I15,I19,1
r014,1,rep,3,R,f,A,I15,I19,0
r015,4,rep,2,R,f,A,I15,I19,0
r019,1,rep,3,R,f,A,I15,I19,0
r022,4,rep,2,R,f,B,I15,I19,1
r025,1,rep,3,R,f,B,I15,I19,1
r032,2,rep,2,R,f,X,I15,I19,0
r035,1,rep,3,R,f,A,I15,I19,0
r037,4,rep,2,R,f,X,I15,I19,1
r039,1,rep,3,R,f,A,I15,I19,0
r042,4,rep,2,R,f,B,I15,I19,1
r046,2,rep,2,R,f,X,I15,I19,0
r048,1,rep,3,R,f,A,I15,I19,0
r049,4,rep,2,R,f,X,I15,I19,1
r053,4,rep,3,R,f,X,I15,I19,1
r054,4,rep,2,R,f,A,I15,I19,1
r057,1,rep,3,R,f,X,I15,I19,1
r058,2,rep,2,R,f,X,I15,I19,1
r061,3,rep,3,R,f,X,I15,I19,1
r063,4,rep,2,R,f,A,I15,I19,1
r067,2,rep,2,R,f,X,I15,I19,1
r074,1,rep,3,R,f,A,I15,I19,0
r077,4,rep,2,R,f,B,I15,I19,1
r078,4,rep,2,R,f,A,I15,I19,1
r079,1,rep,3,R,f,A,I15,I19,0
r081,1,rep,3,R,f,X,I15,I19,0
p002,4,prolific,2,R,f,B,I15,I20,1
p005,2,prolific,3,R,f,X,I15,I20,1
p007,4,prolific,3,R,f,X,I15,I20,1
p008,4,prolific,2,R,f,B,I15,I20,1
p015,4,prolific,3,R,f,B,I15,I20,1
p019,4,prolific,3,R,f,B,I15,I20,1
p020,3,prolific,2,R,f,A,I15,I20,1
p023,2,prolific,3,R,f,B,I15,I20,1
p024,3,prolific,2,R,f,X,I15,I20,1
p027,2,prolific,3,R,f,X,I15,I20,0
p031,2,prolific,3,R,f,A,I15,I20,0
p035,4,prolific,2,R,f,X,I15,I20,0
p039,3,prolific,3,R,f,A,I15,I20,1
p041,2,prolific,2,R,f,X,I15,I20,0
p045,3,prolific,2,R,f,A,I15,I20,1
p047,2,prolific,3,R,f,X,I15,I20,1
p053,3,prolific,2,R,f,A,I15,I20,1
p055,3,prolific,3,R,f,A,I15,I20,1
p060,1,prolific,3,R,f,A,I15,I20,0
p061,4,prolific,2,R,f,A,I15,I20,1
p062,4,prolific,2,R,f,X,I15,I20,1
p065,1,prolific,3,R,f,A,I15,I20,0
p069,3,prolific,2,R,f,X,I15,I20,0
p072,2,prolific,3,R,f,X,I15,I20,1
p077,2,prolific,3,R,f,X,I15,I20,1
p079,1,prolific,2,R,f,A,I15,I20,0
p080,2,prolific,3,R,f,B,I15,I20,1
p087,4,prolific,3,R,f,B,I15,I20,1
p089,4,prolific,2,R,f,X,I15,I20,1
p093,4,prolific,3,R,f,X,I15,I20,1
p095,4,prolific,2,R,f,X,I15,I20,1
p103,4,prolific,3,R,f,A,I15,I20,0
p105,3,prolific,2,R,f,X,I15,I20,1
p110,2,prolific,3,R,f,A,I15,I20,0
p112,4,prolific,2,R,f,A,I15,I20,1
p114,3,prolific,3,R,f,B,I15,I20,1
p116,3,prolific,2,R,f,A,I15,I20,0
p119,3,prolific,3,R,f,B,I15,I20,1
p122,2,prolific,2,R,f,X,I15,I20,1
p123,3,prolific,3,R,f,A,I15,I20,1
p125,2,prolific,2,R,f,X,I15,I20,0
p128,3,prolific,3,R,f,A,I15,I20,1
p129,2,prolific,2,R,f,X,I15,I20,1
p135,2,prolific,3,R,f,X,I15,I20,0
p136,1,prolific,2,R,f,X,I15,I20,1
p141,2,prolific,2,R,f,X,I15,I20,0
p144,1,prolific,3,R,f,A,I15,I20,0
p145,3,prolific,2,R,f,X,I15,I20,1
p149,3,prolific,3,R,f,A,I15,I20,0
p150,4,prolific,2,R,f,X,I15,I20,1
p154,2,prolific,3,R,f,X,I15,I20,1
p156,1,prolific,2,R,f,A,I15,I20,0
r007,1,rep,3,R,f,A,I15,I20,1
r014,1,rep,3,R,f,A,I15,I20,0
r015,4,rep,2,R,f,A,I15,I20,0
r019,1,rep,3,R,f,A,I15,I20,0
r022,4,rep,2,R,f,B,I15,I20,1
r025,1,rep,3,R,f,B,I15,I20,1
r032,2,rep,2,R,f,X,I15,I20,1
r035,1,rep,3,R,f,A,I15,I20,0
r037,4,rep,2,R,f,X,I15,I20,1
r039,1,rep,3,R,f,A,I15,I20,0
r042,4,rep,2,R,f,B,I15,I20,1
r046,2,rep,2,R,f,X,I15,I20,0
r048,1,rep,3,R,f,A,I15,I20,0
r049,4,rep,2,R,f,X,I15,I20,0
r053,4,rep,3,R,f,X,I15,I20,1
r054,4,rep,2,R,f,A,I15,I20,1
r057,1,rep,3,R,f,X,I15,I20,1
r058,2,rep,2,R,f,X,I15,I20,0
r061,3,rep,3,R,f,X,I15,I20,1
r063,4,rep,2,R,f,A,I15,I20,1
r067,2,rep,2,R,f,X,I15,I20,1
r074,1,rep,3,R,f,A,I15,I20,0
r077,4,rep,2,R,f,B,I15,I20,1
r078,4,rep,2,R,f,A,I15,I20,1
r079,1,rep,3,R,f,A,I15,I20,0
r081,1,rep,3,R,f,X,I15,I20,0
p002,4,prolific,2,R,f,B,I15,I21,1
p005,2,prolific,3,R,f,X,I15,I21,0
p007,4,prolific,3,R,f,X,I15,I21,0
p008,4,prolific,2,R,f,B,I15,I21,1
p015,4,prolific,3,R,f,B,I15,I21,1
p019,4,prolific,3,R,f,B,I15,I21,1
p020,3,prolific,2,R,f,A,I15,I21,1
p023,2,prolific,3,R,f,B,I15,I21,1
p024,3,prolific,2,R,f,X,I15,I21,1
p027,2,prolific,3,R,f,X,I15,I21,0
p031,2,prolific,3,R,f,A,I15,I21,0
p035,4,prolific,2,R,f,X,I15,I21,0
p039,3,prolific,3,R,f,A,I15,I21,1
p041,2,prolific,2,R,f,X,I15,I21,0
p045,3,prolific,2,R,f,A,I15,I21,1
p047,2,prolific,3,R,f,X,I15,I21,0
p053,3,prolific,2,R,f,A,I15,I21,1
p055,3,prolific,3,R,f,A,I15,I21,1
p060,1,prolific,3,R,f,A,I15,I21,0
p061,4,prolific,2,R,f,A,I15,I21,0
p062,4,prolific,2,R,f,X,I15,I21,1
p065,1,prolific,3,R,f,A,I15,I21,0
p069,3,prolific,2,R,f,X,I15,I21,0
p072,2,prolific,3,R,f,X,I15,I21,1
p077,2,prolific,3,R,f,X,I15,I21,0
p079,1,prolific,2,R,f,A,I15,I21,0
p080,2,prolific,3,R,f,B,I15,I21,1
p087,4,prolific,3,R,f,B,I15,I21,1
p089,4,prolific,2,R,f,X,I15,I21,1
p093,4,prolific,3,R,f,X,I15,I21,1
p095,4,prolific,2,R,f,X,I15,I21,0
p103,4,prolific,3,R,f,A,I15,I21,0
p105,3,prolific,2,R,f,X,I15,I21,1
p110,2,prolific,3,R,f,A,I15,I21,0
p112,4,prolific,2,R,f,A,I15,I21,1
p114,3,prolific,3,R,f,B,I15,I21,1
p116,3,prolific,2,R,f,A,I15,I21,0
p119,3,prolific,3,R,f,B,I15,I21,1
p122,2,prolific,2,R,f,X,I15,I21,1
p123,3,prolific,3,R,f,A,I15,I21,1
p125,2,prolific,2,R,f,X,I15,I21,0
p128,3,prolific,3,R,f,A,I15,I21,1
p129,2,prolific,2,R,f,X,I15,I21,1
p135,2,prolific,3,R,f,X,I15,I21,0
p136,1,prolific,2,R,f,X,I15,I21,1
p141,2,prolific,2,R,f,X,I15,I21,0
p144,1,prolific,3,R,f,A,I15,I21,0
p145,3,prolific,2,R,f,X,I15,I21,0
p149,3,prolific,3,R,f,A,I15,I21,0
p150,4,prolific,2,R,f,X,I15,I21,0
p154,2,prolific,3,R,f,X,I15,I21,0
p156,1,prolific,2,R,f,A,I15,I21,0
r007,1,rep,3,R,f,A,I15,I21,1
r014,1,rep,3,R,f,A,I15,I21,0
r015,4,rep,2,R,f,A,I15,I21,0
r019,1,rep,3,R,f,A,I15,I21,0
r022,4,rep,2,R,f,B,I15,I21,1
r025,1,rep,3,R,f,B,I15,I21,1
r032,2,rep,2,R,f,X,I15,I21,1
r035,1,rep,3,R,f,A,I15,I21,0
r037,4,rep,2,R,f,X,I15,I21,1
r039,1,rep,3,R,f,A,I15,I21,0
r042,4,rep,2,R,f,B,I15,I21,1
r046,2,rep,2,R,f,X,I15,I21,0
r048,1,rep,3,R,f,A,I15,I21,0
r049,4,rep,2,R,f,X,I15,I21,0
r053,4,rep,3,R,f,X,I15,I21,1
r054,4,rep,2,R,f,A,I15,I21,1
r057,1,rep,3,R,f,X,I15,I21,1
r058,2,rep,2,R,f,X,I15,I21,0
r061,3,rep,3,R,f,X,I15,I21,0
r063,4,rep,2,R,f,A,I15,I21,1
r067,2,rep,2,R,f,X,I15,I21,1
r074,1,rep,3,R,f,A,I15,I21,0
r077,4,rep,2,R,f,B,I15,I21,1
r078,4,rep,2,R,f,A,I15,I21,1
r079,1,rep,3,R,f,A,I15,I21,0
r081,1,rep,3,R,f,X,I15,I21,0
p002,4,prolific,2,R,f,B,I15,I22,1
p005,2,prolific,3,R,f,X,I15,I22,1
p007,4,prolific,3,R,f,X,I15,I22,0
p008,4,prolific,2,R,f,B,I15,I22,1
p015,4,prolific,3,R,f,B,I15,I22,1
p019,4,prolific,3,R,f,B,I15,I22,1
p020,3,prolific,2,R,f,A,I15,I22,1
p023,2,prolific,3,R,f,B,I15,I22,1
p024,3,prolific,2,R,f,X,I15,I22,1
p027,2,prolific,3,R,f,X,I15,I22,0
p031,2,prolific,3,R,f,A,I15,I22,0
p035,4,prolific,2,R,f,X,I15,I22,0
p039,3,prolific,3,R,f,A,I15,I22,1
p041,2,prolific,2,R,f,X,I15,I22,0
p045,3,prolific,2,R,f,A,I15,I22,1
p047,2,prolific,3,R,f,X,I15,I22,1
p053,3,prolific,2,R,f,A,I15,I22,1
p055,3,prolific,3,R,f,A,I15,I22,1
p060,1,prolific,3,R,f,A,I15,I22,0
p061,4,prolific,2,R,f,A,I15,I22,1
p062,4,prolific,2,R,f,X,I15,I22,1
p065,1,prolific,3,R,f,A,I15,I22,0
p069,3,prolific,2,R,f,X,I15,I22,0
p072,2,prolific,3,R,f,X,I15,I22,0
p077,2,prolific,3,R,f,X,I15,I22,1
p079,1,prolific,2,R,f,A,I15,I22,0
p080,2,prolific,3,R,f,B,I15,I22,1
p087,4,prolific,3,R,f,B,I15,I22,1
p089,4,prolific,2,R,f,X,I15,I22,1
p093,4,prolific,3,R,f,X,I15,I22,1
p095,4,prolific,2,R,f,X,I15,I22,0
p103,4,prolific,3,R,f,A,I15,I22,0
p105,3,prolific,2,R,f,X,I15,I22,1
p110,2,prolific,3,R,f,A,I15,I22,0
p112,4,prolific,2,R,f,A,I15,I22,1
p114,3,prolific,3,R,f,B,I15,I22,1
p116,3,prolific,2,R,f,A,I15,I22,0
p119,3,prolific,3,R,f,B,I15,I22,1
p122,2,prolific,2,R,f,X,I15,I22,1
p123,3,prolific,3,R,f,A,I15,I22,1
p125,2,prolific,2,R,f,X,I15,I22,0
p128,3,prolific,3,R,f,A,I15,I22,1
p129,2,prolific,2,R,f,X,I15,I22,1
p135,2,prolific,3,R,f,X,I15,I22,0
p136,1,prolific,2,R,f,X,I15,I22,0
p141,2,prolific,2,R,f,X,I15,I22,0
p144,1,prolific,3,R,f,A,I15,I22,0
p145,3,prolific,2,R,f,X,I15,I22,1
p149,3,prolific,3,R,f,A,I15,I22,0
p150,4,prolific,2,R,f,X,I15,I22,0
p154,2,prolific,3,R,f,X,I15,I22,0
p156,1,prolific,2,R,f,A,I15,I22,0
r007,1,rep,3,R,f,A,I15,I22,0
r014,1,rep,3,R,f,A,I15,I22,0
r015,4,rep,2,R,f,A,I15,I22,0
r019,1,rep,3,R,f,A,I15,I22,0
r022,4,rep,2,R,f,B,I15,I22,1
r025,1,rep,3,R,f,B,I15,I22,1
r032,2,rep,2,R,f,X,I15,I22,1
r035,1,rep,3,R,f,A,I15,I22,0
r037,4,rep,2,R,f,X,I15,I22,0
r039,1,rep,3,R,f,A,I15,I22,0
r042,4,rep,2,R,f,B,I15,I22,1
r046,2,rep,2,R,f,X,I15,I22,0
r048,1,rep,3,R,f,A,I15,I22,0
r049,4,rep,2,R,f,X,I15,I22,0
r053,4,rep,3,R,f,X,I15,I22,1
r054,4,rep,2,R,f,A,I15,I22,1
r057,1,rep,3,R,f,X,I15,I22,0
r058,2,rep,2,R,f,X,I15,I22,0
r061,3,rep,3,R,f,X,I15,I22,0
r063,4,rep,2,R,f,A,I15,I22,0
r067,2,rep,2,R,f,X,I15,I22,1
r074,1,rep,3,R,f,A,I15,I22,0
r077,4,rep,2,R,f,B,I15,I22,1
r078,4,rep,2,R,f,A,I15,I22,1
r079,1,rep,3,R,f,A,I15,I22,0
r081,1,rep,3,R,f,X,I15,I22,0
p002,4,prolific,2,R,f,B,I15,I23,1
p005,2,prolific,3,R,f,X,I15,I23,0
p007,4,prolific,3,R,f,X,I15,I23,0
p008,4,prolific,2,R,f,B,I15,I23,1
p015,4,prolific,3,R,f,B,I15,I23,1
p019,4,prolific,3,R,f,B,I15,I23,1
p020,3,prolific,2,R,f,A,I15,I23,0
p023,2,prolific,3,R,f,B,I15,I23,1
p024,3,prolific,2,R,f,X,I15,I23,1
p027,2,prolific,3,R,f,X,I15,I23,0
p031,2,prolific,3,R,f,A,I15,I23,0
p035,4,prolific,2,R,f,X,I15,I23,0
p039,3,prolific,3,R,f,A,I15,I23,0
p041,2,prolific,2,R,f,X,I15,I23,1
p045,3,prolific,2,R,f,A,I15,I23,0
p047,2,prolific,3,R,f,X,I15,I23,1
p053,3,prolific,2,R,f,A,I15,I23,0
p055,3,prolific,3,R,f,A,I15,I23,1
p060,1,prolific,3,R,f,A,I15,I23,0
p061,4,prolific,2,R,f,A,I15,I23,0
p062,4,prolific,2,R,f,X,I15,I23,0
p065,1,prolific,3,R,f,A,I15,I23,0
p069,3,prolific,2,R,f,X,I15,I23,0
p072,2,prolific,3,R,f,X,I15,I23,0
p077,2,prolific,3,R,f,X,I15,I23,1
p079,1,prolific,2,R,f,A,I15,I23,0
p080,2,prolific,3,R,f,B,I15,I23,1
p087,4,prolific,3,R,f,B,I15,I23,1
p089,4,prolific,2,R,f,X,I15,I23,0
p093,4,prolific,3,R,f,X,I15,I23,0
p095,4,prolific,2,R,f,X,I15,I23,0
p103,4,prolific,3,R,f,A,I15,I23,0
p105,3,prolific,2,R,f,X,I15,I23,1
p110,2,prolific,3,R,f,A,I15,I23,0
p112,4,prolific,2,R,f,A,I15,I23,0
p114,3,prolific,3,R,f,B,I15,I23,1
p116,3,prolific,2,R,f,A,I15,I23,0
p119,3,prolific,3,R,f,B,I15,I23,1
p122,2,prolific,2,R,f,X,I15,I23,0
p123,3,prolific,3,R,f,A,I15,I23,1
p125,2,prolific,2,R,f,X,I15,I23,0
p128,3,prolific,3,R,f,A,I15,I23,1
p129,2,prolific,2,R,f,X,I15,I23,0
p135,2,prolific,3,R,f,X,I15,I23,0
p136,1,prolific,2,R,f,X,I15,I23,0
p141,2,prolific,2,R,f,X,I15,I23,0
p144,1,prolific,3,R,f,A,I15,I23,0
p145,3,prolific,2,R,f,X,I15,I23,0
p149,3,prolific,3,R,f,A,I15,I23,1
p150,4,prolific,2,R,f,X,I15,I23,0
p154,2,prolific,3,R,f,X,I15,I23,0
p156,1,prolific,2,R,f,A,I15,I23,0
r007,1,rep,3,R,f,A,I15,I23,0
r014,1,rep,3,R,f,A,I15,I23,0
r015,4,rep,2,R,f,A,I15,I23,0
r019,1,rep,3,R,f,A,I15,I23,0
r022,4,rep,2,R,f,B,I15,I23,1
r025,1,rep,3,R,f,B,I15,I23,1
r032,2,rep,2,R,f,X,I15,I23,1
r035,1,rep,3,R,f,A,I15,I23,0
r037,4,rep,2,R,f,X,I15,I23,0
r039,1,rep,3,R,f,A,I15,I23,0
r042,4,rep,2,R,f,B,I15,I23,1
r046,2,rep,2,R,f,X,I15,I23,0
r048,1,rep,3,R,f,A,I15,I23,0
r049,4,rep,2,R,f,X,I15,I23,0
r053,4,rep,3,R,f,X,I15,I23,0
r054,4,rep,2,R,f,A,I15,I23,0
r057,1,rep,3,R,f,X,I15,I23,0
r058,2,rep,2,R,f,X,I15,I23,0
r061,3,rep,3,R,f,X,I15,I23,0
r063,4,rep,2,R,f,A,I15,I23,0
r067,2,rep,2,R,f,X,I15,I23,0
r074,1,rep,3,R,f,A,I15,I23,0
r077,4,rep,2,R,f,B,I15,I23,1
r078,4,rep,2,R,f,A,I15,I23,0
r079,1,rep,3,R,f,A,I15,I23,0
r081,1,rep,3,R,f,X,I15,I23,0
p001,1,prolific,2,R,m,X,I19,I15,1
p006,2,prolific,3,R,m,X,I19,I15,1
p010,1,prolific,2,R,m,X,I19,I15,0
p012,4,prolific,3,R,m,B,I19,I15,1
p016,2,prolific,3,R,m,B,I19,I15,1
p025,4,prolific,2,R,m,B,I19,I15,1
p029,4,prolific,3,R,m,A,I19,I15,1
p030,1,prolific,2,R,m,X,I19,I15,0
p034,4,prolific,3,R,m,B,I19,I15,1
p036,4,prolific,2,R,m,B,I19,I15,1
p040,3,prolific,3,R,m,B,I19,I15,1
p043,1,prolific,2,R,m,X,I19,I15,0
p044,1,prolific,2,R,m,X,I19,I15,0
p048,1,prolific,3,R,m,X,I19,I15,0
p050,3,prolific,2,R,m,A,I19,I15,1
p052,4,prolific,3,R,m,B,I19,I15,1
p058,4,prolific,3,R,m,B,I19,I15,1
p059,3,prolific,3,R,m,B,I19,I15,1
p063,2,prolific,2,R,m,B,I19,I15,0
p064,4,prolific,2,R,m,X,I19,I15,1
p067,4,prolific,3,R,m,B,I19,I15,1
p076,1,prolific,2,R,m,X,I19,I15,0
p078,1,prolific,3,R,m,B,I19,I15,0
p082,2,prolific,2,R,m,X,I19,I15,1
p083,3,prolific,3,R,m,X,I19,I15,1
p084,2,prolific,2,R,m,A,I19,I15,0
p088,2,prolific,3,R,m,B,I19,I15,1
p091,4,prolific,2,R,m,X,I19,I15,1
p098,3,prolific,2,R,m,B,I19,I15,1
p099,1,prolific,3,R,m,X,I19,I15,0
p100,1,prolific,2,R,m,A,I19,I15,1
p104,3,prolific,3,R,m,B,I19,I15,1
p109,1,prolific,2,R,m,X,I19,I15,0
p111,4,prolific,2,R,m,B,I19,I15,1
p115,3,prolific,3,R,m,B,I19,I15,1
p117,2,prolific,2,R,m,B,I19,I15,1
p120,4,prolific,3,R,m,B,I19,I15,1
p124,3,prolific,3,R,m,A,I19,I15,1
p130,3,prolific,3,R,m,B,I19,I15,1
p131,1,prolific,2,R,m,X,I19,I15,1
p134,2,prolific,3,R,m,B,I19,I15,1
p137,2,prolific,2,R,m,B,I19,I15,1
p140,1,prolific,2,R,m,X,I19,I15,0
p146,3,prolific,2,R,m,X,I19,I15,1
p151,4,prolific,2,R,m,B,I19,I15,1
p153,1,prolific,3,R,m,B,I19,I15,1
p155,1,prolific,3,R,m,B,I19,I15,0
p157,1,prolific,2,R,m,X,I19,I15,1
r004,4,rep,2,R,m,X,I19,I15,1
r009,4,rep,2,R,m,B,I19,I15,0
r012,3,rep,3,R,m,B,I19,I15,1
r016,1,rep,3,R,m,X,I19,I15,0
r018,4,rep,2,R,m,B,I19,I15,1
r020,1,rep,3,R,m,B,I19,I15,1
r021,4,rep,2,R,m,B,I19,I15,1
r026,1,rep,3,R,m,X,I19,I15,0
r027,4,rep,2,R,m,B,I19,I15,1
r029,3,rep,3,R,m,B,I19,I15,1
r031,4,rep,2,R,m,B,I19,I15,1
r036,1,rep,3,R,m,X,I19,I15,0
r044,1,rep,3,R,m,X,I19,I15,0
r045,1,rep,3,R,m,X,I19,I15,0
r047,4,rep,2,R,m,B,I19,I15,1
r050,4,rep,2,R,m,B,I19,I15,1
r056,4,rep,2,R,m,B,I19,I15,1
r062,1,rep,3,R,m,X,I19,I15,0
r066,2,rep,2,R,m,B,I19,I15,1
r070,1,rep,3,R,m,X,I19,I15,0
r072,1,rep,3,R,m,B,I19,I15,0
r073,2,rep,2,R,m,B,I19,I15,0
r080,4,rep,2,R,m,B,I19,I15,1
p001,1,prolific,2,R,m,X,I19,I16,1
p006,2,prolific,3,R,m,X,I19,I16,1
p010,1,prolific,2,R,m,X,I19,I16,0
p012,4,prolific,3,R,m,B,I19,I16,1
p016,2,prolific,3,R,m,B,I19,I16,1
p025,4,prolific,2,R,m,B,I19,I16,1
p029,4,prolific,3,R,m,A,I19,I16,1
p030,1,prolific,2,R,m,X,I19,I16,0
p034,4,prolific,3,R,m,B,I19,I16,1
p036,4,prolific,2,R,m,B,I19,I16,1
p040,3,prolific,3,R,m,B,I19,I16,1
p043,1,prolific,2,R,m,X,I19,I16,0
p044,1,prolific,2,R,m,X,I19,I16,0
p048,1,prolific,3,R,m,X,I19,I16,1
p050,3,prolific,2,R,m,A,I19,I16,1
p052,4,prolific,3,R,m,B,I19,I16,1
